config,fk_diff_pos_mm,fk_diff_rot_deg,fk_ours_ms,fk_rdk_ms,ik_pieper_pos_mm,ik_pieper_rot_arcsec,ik_pieper_n_sols,ik_pieper_ms,ik_dls_pos_mm,ik_dls_rot_arcsec,ik_dls_n_sols,ik_dls_ms,ik_lm_pos_mm,ik_lm_rot_arcsec,ik_lm_n_sols,ik_lm_ms,ik_sdls_pos_mm,ik_sdls_rot_arcsec,ik_sdls_n_sols,ik_sdls_ms,ik_bfgs_pos_mm,ik_bfgs_rot_arcsec,ik_bfgs_n_sols,ik_bfgs_ms,ik_robodk_pos_mm,ik_robodk_rot_arcsec,ik_robodk_n_sols,ik_robodk_ms
rand_005,4.713207304057789e-14,0.0,0.10369997471570969,0.2763001248240471,1.4853572565959093e-13,0.0,6,0.22639986127614975,0.0023682254248598576,22.270912364659587,1,1.0938001796603203,0.002279605313476777,3.052275857958362,1,0.972699373960495,0.0022507977292199077,2.4047891879713967,1,1.2989994138479233,0.3548717446155772,33.0843887161149,1,21.88170049339533,7.644340463598948e-11,0.0,1,0.49270037561655045
rand_006,1.2710574864626038e-13,0.0,0.1034000888466835,0.2899998798966408,6.915300366811402e-13,0.0,6,0.2055000513792038,0.10208243270158855,34.406242968663456,1,0.8289003744721413,0.10174555940250496,39.742802111564,1,0.7981006056070328,0.10150656080837325,41.3697710460984,1,1.5908004716038704,0.37738374363592314,27.53961330225831,1,11.438699439167976,5.569494857771083e-13,0.0,1,0.5002999678254128
rand_007,2.21980646867526e-13,0.0,0.11570006608963013,0.29380060732364655,2.453173877602249e-13,0.006147170253011476,4,0.4214998334646225,0.000402164346736519,4.314166243670472,1,1.2433994561433792,0.0004869084899206887,1.4739563262923518,1,1.1996999382972717,0.0005152765092457297,1.4840929194121684,1,1.4641005545854568,0.30623091413128034,14.861453143753215,1,7.57949985563755,1.7053025658242404e-13,0.00434670577101264,1,0.3939000889658928
rand_008,8.437227511875219e-14,0.0,0.16140006482601166,0.33240020275115967,5.90221124448794e-14,0.0,4,0.19640009850263596,0.016851274161990608,38.638407016370266,1,0.8990000933408737,0.016758043445130925,31.700669155442938,1,1.2317998334765434,0.016676296032737722,30.17974132704511,1,1.024499535560608,0.36844220634231817,35.49451164048623,1,18.61179992556572,7.777590529296577e-12,0.0,1,0.5536992102861404
rand_009,9.099386826154683e-14,0.0,0.13849977403879166,0.37010014057159424,2.490956510280015e-13,0.0,4,0.38080010563135147,0.0006254317912180646,13.613910233996206,1,1.2726997956633568,0.005904690311635755,26.405795747588797,1,1.2331996113061905,0.01060607663394794,27.36921541444692,1,1.5487000346183777,0.436808327601637,40.08259506193238,1,24.024199694395065,2.8345198233302894e-11,0.00434670577101264,1,0.5448004230856895
rand_010,0.0,0.0,0.1393994316458702,0.2862997353076935,1.8852829216231156e-13,0.0,6,0.29319990426301956,0.07596802521612066,90.37385313191878,1,0.9377002716064453,0.07711404861534306,98.52779142908308,1,0.9047994390130043,0.07779182134505754,104.05677758861017,1,1.297900453209877,0.12955458382564003,35.21733477923888,1,15.341300517320633,1.797546735911271e-13,0.0,1,0.5703000351786613
rand_011,1.1588601317882371e-13,0.0,0.11789985001087189,0.31690020114183426,6.295424678153463e-14,0.0,2,0.20410027354955673,0.06091911070211785,83.64036128628857,1,0.9941002354025841,0.06317290385271455,63.17716069677202,1,1.0420000180602074,0.06467096911133947,61.731951858760986,1,1.214900054037571,0.20390752230863127,18.928821173915978,1,14.280099421739578,1.1980359485863148e-11,0.0,1,0.46740006655454636
rand_012,3.3748910047500876e-13,0.0,0.17459969967603683,0.32659992575645447,2.842170943040401e-14,0.0,6,0.1997007057070732,0.00047755279182600587,1.1385382442021585,1,1.328800804913044,0.00046211442599618046,0.20599900359033857,1,1.0489001870155334,0.00045903090165447377,0.2139621487969063,1,1.3168994337320328,0.24240264644585396,28.74661223250688,1,11.126100085675716,4.856703836433968e-13,0.0,1,0.4388997331261635
rand_013,2.8563464471519893e-13,0.0,0.1705000177025795,0.28320029377937317,6.355287432313019e-14,0.0,4,0.29690004885196686,0.0007182706866018064,1.5473539936638834,1,1.8181996420025826,0.000716464296401727,0.32364720032050476,1,1.0203998535871506,0.0007161983184966913,0.2027634580145774,1,1.2963004410266876,0.42425596991089715,13.000824750597781,1,13.180299662053585,4.1771211433283125e-13,0.0,1,0.5208998918533325
rand_014,1.7053025658242404e-13,0.0,0.1142006367444992,0.3252001479268074,3.595093471822542e-13,0.0,6,0.2301996573805809,0.287692637349341,60.926148659867884,1,0.911099836230278,0.28781673053037027,53.88070047023179,1,0.8194996044039726,0.2878221965637594,52.46755201672306,1,1.0176999494433403,0.26499479004591814,59.871287557415734,1,12.803799472749233,1.7053025658242404e-13,0.0,1,0.425499863922596
rand_015,1.3923737144427707e-13,0.0,0.1071002334356308,0.21780002862215042,2.3437142008433856e-13,0.0,2,0.2500005066394806,0.04758752208675152,10.659166631768173,1,0.8725998923182487,0.047576222241932954,7.038978344195828,1,0.8418001234531403,0.04756088468170936,7.190481446346582,1,1.046900637447834,0.3787673028433949,28.66512760528138,1,12.519399635493755,5.684341886080802e-14,0.0,1,0.5211001262068748
rand_016,9.372702406745446e-14,0.0,0.10070018470287323,0.3341995179653168,5.317214951750687e-14,0.0,2,0.18110033124685287,0.001553403216951428,13.038097389482788,1,1.1785998940467834,0.001219641480371209,2.3686954238074556,1,1.1157002300024033,0.0011564141237360532,1.4906349184294083,1,1.7247004434466362,0.1614213926287266,42.40590754183789,1,14.88139946013689,1.8545018393914054e-11,0.00434670577101264,1,0.4986003041267395
rand_017,6.355287432313019e-14,0.0,0.10799989104270935,0.2343999221920967,1.0272197169172842e-13,0.0,4,0.202300027012825,0.0011026082174837096,18.51747778076337,1,1.1245999485254288,0.0011829822107554287,2.2790587080832245,1,1.0314993560314178,0.0012751212693021738,3.3553415353621387,1,1.302899792790413,0.20269186178814325,12.42486057545045,1,16.035299748182297,3.829686925829454e-13,0.00434670577101264,1,0.4409998655319214
rand_018,2.3092638912203256e-14,0.0,0.10369997471570969,0.34589972347021103,5.3438529890894854e-14,0.0,8,0.3375997766852379,0.001379277462549122,23.381540857368044,1,2.70290020853281,0.23885684647497837,201.26857289007077,1,1.4322996139526367,0.24435576596505923,153.42278531877236,1,1.3142004609107971,0.31790867934478423,23.83390377286533,1,10.134300217032433,1.0681799536181492e-13,0.0,1,0.5540000274777412
rand_019,1.2710574864626038e-13,0.0,0.12040045112371445,0.2703005447983742,0.0,0.0,6,0.25040004402399063,0.045029954756958174,14.827184909654278,1,0.9738001972436905,0.04500569113341132,10.33150151591723,1,0.8968999609351158,0.044964294536017475,10.19120555750718,1,1.0986002162098885,0.19210918208229996,20.301639125210027,1,12.507099658250809,2.666192676669783e-13,0.0,1,0.42240042239427567
rand_020,3.410605131648481e-13,0.0,0.10360032320022583,0.2143997699022293,0.0,0.00434670577101264,2,0.14379993081092834,0.09389418175756795,40.90307530891548,1,0.8637001737952232,0.09450714708780765,38.552600091657595,1,0.8320994675159454,0.09488958696514681,38.690179753478056,1,1.4264993369579315,0.26499002346245626,201.42389735011423,1,14.403100125491619,1.214175959108492e-13,0.00434670577101264,1,0.5449997261166573
rand_021,1.3574899906062966e-13,0.0,0.10639987885951996,0.32460037618875504,6.365209823104904e-14,0.00434670577101264,2,0.22460054606199265,0.0029465514986054017,22.88598544955211,1,1.335100270807743,0.004165256360525914,9.21040593365417,1,1.1454001069068909,0.004506215183732736,8.276984985777016,1,1.5108995139598846,0.4852091032160994,58.788050974349034,1,10.299700312316418,1.924149859631614e-11,0.0,1,0.5002999678254128
rand_022,6.394884621840902e-14,0.0,0.12489967048168182,0.33299997448921204,3.7057375295732124e-13,0.0,4,0.3289002925157547,0.004632038235742382,186.5050941874392,1,1.7758002504706383,0.012146091489879966,29.647292648761347,1,1.844099722802639,0.0017712628795818856,4.5646040268262045,1,2.1716998890042305,0.38748001868459314,75.24100258934541,1,22.47789967805147,6.837271085501266e-12,0.0,1,0.46790018677711487
rand_023,5.123796534383003e-14,0.0,0.19900035113096237,0.3198999911546707,8.048915707664887e-13,0.0,2,0.35089999437332153,5.286109824105168e-06,203.13245875456116,1,7.646099664270878,0.0004762000898438952,145.5365879141965,1,2.5801006704568863,0.005817262476162389,30.69191587957421,1,1.6943998634815216,0.3818788121855844,99.46670464792291,1,12.411999516189098,1.469009258770824e-11,0.0,1,0.4775002598762512
rand_024,2.2914314707516465e-13,0.0,0.11700019240379333,0.3193998709321022,1.9691137908567693e-13,0.00434670577101264,4,0.26379991322755814,0.013659715120109538,3.478741706568207,1,1.5250006690621376,0.013583546112792803,0.4116539203687913,1,1.2088995426893234,0.013581375832946779,0.2913265847128128,1,1.509600318968296,0.26635877954516507,135.62289559729314,1,16.923299990594387,2.050306738609769e-12,0.00434670577101264,1,0.46500004827976227
rand_025,1.3330963383348915e-13,0.0,0.15799980610609055,0.2927994355559349,1.1718571004216928e-13,0.0,6,0.34140050411224365,0.06373973289972124,62.49331728441965,1,1.3183997943997383,0.06403799186616885,56.66362009755771,1,0.9589996188879013,0.06423474712238252,56.04085824067684,1,1.0740002617239952,0.20921450689571958,35.053536504447244,1,13.160500675439835,1.124365124090473e-12,0.0,1,0.41079986840486526
rand_026,5.684341886080802e-14,0.0,0.11419970542192459,0.28819963335990906,1.1718571004216928e-13,0.00434670577101264,2,0.162600539624691,0.04869412558389059,93.36533126423556,1,1.4681993052363396,0.04885611759505636,93.61507635715206,1,1.6107000410556793,0.048982387234695085,99.87407379942026,1,2.6631001383066177,0.27105691568593354,47.15128740488241,1,19.929499365389347,6.961868572213853e-14,0.0,1,0.4685996100306511
rand_027,1.10990323433763e-13,0.0,0.10159984230995178,0.3005005419254303,7.280896430443987e-14,0.0,4,0.25299936532974243,0.005304281341824319,20.811048573143403,1,1.221800222992897,0.00518650224014988,8.865205257316925,1,1.184600405395031,0.005110809515630575,6.1814267265015435,1,1.6475003212690353,0.41666423599562896,77.24123975548183,1,18.810399807989597,3.0774363012158145e-11,0.0,1,0.4251999780535698
rand_028,1.1718571004216928e-13,1.7075472925031877e-06,0.18459931015968323,0.32350048422813416,1.302446348448666e-13,0.00434670577101264,8,0.318099744617939,0.024564236452462897,125.70574701474547,1,1.3321004807949066,0.024428185159655637,38.01291622760452,1,1.177600584924221,0.025876471509911386,4.492954921370278,1,1.1965995654463768,0.2702121218362805,108.34282870462519,1,21.056100726127625,5.712692894303979e-13,0.006147170253011476,1,0.4631001502275467
rand_029,1.797546735911271e-13,0.0,0.13529974967241287,0.2616001293063164,1.797546735911271e-13,0.0,4,0.31320005655288696,0.09386689922178623,31.35349953999357,1,1.184200868010521,0.09448021223979229,30.095483999632314,1,1.176200807094574,0.0948666834479824,31.463553115311157,1,1.4840997755527496,0.024453993805119985,6.375697291674426,1,14.244100078940392,2.7847474288855413e-13,0.0,1,0.45789964497089386
rand_030,1.214175959108492e-13,0.0,0.11309981346130371,0.4773000255227089,6.312243475154222e-13,0.0,4,0.28849951922893524,0.13150574663735154,16.840596724509602,1,1.6002999618649483,0.13158285746715198,17.038571556972165,1,0.8143000304698944,0.1316786196591234,17.63520136770719,1,0.997600145637989,0.4226186874628209,95.25627151664267,1,15.2580002322793,7.877737034240908e-13,0.0,1,0.4874998703598976
rand_031,2.604892696897332e-13,0.0,0.13229995965957642,0.28229970484972,3.457650183405701e-13,0.0,4,0.19990000873804092,0.44563843956823973,79.83036692318807,1,1.3092001900076866,0.4641402400694295,17.61824572745188,1,1.8247999250888824,0.06775529402135852,6.108960560510279,1,3.4021995961666107,0.49629441090949855,18.686357178460252,1,18.11639964580536,3.893670461717126e-12,0.0,1,0.4302002489566803
rand_032,1.7053025658242404e-13,0.0,0.15509966760873795,0.264500267803669,1.1718571004216928e-13,0.0,4,0.2753995358943939,0.0006607207104629885,1.78415196630365,1,1.490199938416481,0.0006644089943871267,0.3330268843814017,1,1.5266994014382362,0.0003610591329155374,0.41954155512026986,1,1.881999894976616,0.4995409681458193,203.614399893471,1,10.591200552880764,2.604892696897332e-13,0.0,1,0.38800016045570374
rand_033,1.1718571004216928e-13,0.0,0.10439939796924591,0.31639914959669113,2.7847474288855413e-13,0.006147170253011476,4,0.19930023699998856,0.10451676492875842,29.303726324366867,1,0.9460998699069023,0.10487297523995175,17.746928434177267,1,1.0850997641682625,0.10498519742574455,17.186273285757686,1,2.0097000524401665,0.031090271242749355,4.5894955894430645,1,14.755100011825562,9.910988736784643e-13,0.0,1,0.48579927533864975
rand_034,3.256115871121665e-14,0.0,0.16729999333620071,0.27170032262802124,3.7057375295732124e-13,0.0,6,0.22089947015047073,0.03676992938404556,24.95906199209121,1,0.8657993748784065,0.03752902767651104,17.066848553344656,1,0.8058007806539536,0.03803387001209529,15.563781691907753,1,1.0433001443743706,0.4309872474868637,50.998366105138615,1,17.984500154852867,2.1331761547042703e-11,0.0,1,0.43219979852437973
rand_035,8.038873388460929e-14,0.0,0.10400079190731049,0.2581002190709114,8.038873388460929e-14,0.0,4,0.20769983530044556,0.00150100588714306,4.367176193871986,1,1.2876000255346298,0.0014919066210603612,0.9343597679264518,1,2.194800414144993,0.00149219362885286,0.713972059392164,1,1.5719998627901077,0.3376629591042369,55.11975149934119,1,13.916400261223316,7.902053070243849e-13,0.00434670577101264,1,0.5021998658776283
rand_036,1.2710574864626038e-13,0.0,0.24059973657131195,0.3591002896428108,3.770565843246231e-13,0.0,4,0.24170055985450745,0.2521553370865933,142.87495667500764,1,1.9487999379634857,0.2519615835933516,112.64488464247225,1,1.5657003968954086,0.2518311294147047,104.70681807242929,1,1.7777001485228539,0.16571066999122877,111.64734677643209,1,17.480299808084965,2.049518613753201e-12,0.0,1,0.4400992766022682
rand_037,2.898457019905882e-13,0.0,0.09680073708295822,0.2920003607869148,9.845568954283847e-14,0.0,6,0.21249987185001373,0.06291153373071395,37.195827548291916,1,1.4204001054167747,0.06266686217750735,44.10898328981177,1,1.0572001338005066,0.0625314620983996,46.688230032008526,1,1.3656001538038254,0.41329221618015344,58.365009098287075,1,12.539399787783623,2.8421709430404007e-13,0.0,1,0.5161995068192482
rand_038,2.0097183471152322e-13,1.7075472925031877e-06,0.18980074673891068,0.35640038549900055,0.0,0.00434670577101264,6,0.38430001586675644,0.0038987435129341184,13.630082775476472,1,1.3819998130202293,0.004007747063431055,5.57548511401976,1,1.2646997347474098,0.0040580446625715725,8.835281208517811,1,1.4500999823212624,0.2664805205545939,56.5064641746339,1,22.2679004073143,2.21980646867526e-13,0.0,1,0.4888996481895447
rand_039,9.099386826154683e-14,0.0,0.2782996743917465,0.3742007538676262,1.2789769243681803e-13,0.0,2,0.2793995663523674,0.06898253053269034,21.25169932025624,1,1.625499688088894,0.06907902087838763,11.883472256457965,1,1.6061002388596535,0.06913321576705017,10.14577833779756,1,2.442600205540657,0.47240251798726735,14.502083387133693,1,12.613199651241302,9.845568954283847e-14,0.0,1,0.5262000486254692
rand_040,1.556721137788958e-13,0.0,0.1764995977282524,0.3388999029994011,3.074277920629802e-13,0.0,6,0.4594000056385994,0.10832636322417274,48.43717919327734,1,1.7805006355047226,0.10791029608276755,34.629286134641745,1,1.4019999653100967,0.10755609194464708,31.146433592910338,1,1.6630999743938446,0.12140335324600353,46.1924437566654,1,15.450400300323963,4.4213803636535104e-13,0.0,1,0.42209960520267487
rand_041,1.4352259737452865e-13,1.2074182697257333e-06,0.17440039664506912,0.31770020723342896,1.214175959108492e-13,0.006147170253011476,2,0.4343995824456215,0.09096837815742806,80.62588061366333,1,1.3581998646259308,0.09097135793285197,82.45774053792314,1,1.3290001079440117,0.09108858251034972,83.34407003893753,1,1.6823001205921173,0.367261267821808,35.40521533186015,1,18.339799717068672,9.099386826154683e-14,0.006147170253011476,1,0.47629978507757187
rand_042,2.842170943040401e-14,0.0,0.27319975197315216,0.7004998624324799,0.0,0.0,6,0.5861995741724968,0.02351047836266599,3.6861961447831053,1,1.4357995241880417,0.02359823571151994,0.9091579599626688,1,1.0199006646871567,0.023651308135059466,0.7058413126157713,1,1.4895005151629448,0.4784125003987533,56.984347172694605,1,13.658000156283379,2.079451601712247e-12,0.0,1,0.4945993423461914
rand_043,0.0,0.0,0.09750016033649445,0.3076000139117241,1.7053025658242404e-13,0.00434670577101264,6,0.3575999289751053,0.20439516413321424,58.431185512699216,1,1.3896999880671501,0.20531983213986874,46.85365172363753,1,1.3286992907524109,0.20565195420212395,45.57359016331598,1,1.690700650215149,0.46171847237158464,68.39916056320098,1,13.73239979147911,6.821210263296962e-13,0.0,1,0.47479942440986633
rand_044,8.038873388460929e-14,1.2074182697257333e-06,0.18250010907649994,0.31529925763607025,5.362597410144533e-13,0.006147170253011476,6,0.4062000662088394,0.4226552071425121,150.57492463743498,1,1.0037003085017204,0.42286529965987096,123.74862056721881,1,1.2773005291819572,0.4229840117205298,124.99133478903622,1,1.7264997586607933,0.4521512591399465,154.5776806917969,1,15.801999717950821,1.1663294417691755e-12,0.0,1,0.5264999344944954
rand_045,2.7408903977723625e-13,0.0,0.10959990322589874,0.3346996381878853,1.0728960028346179e-13,0.0,6,0.2813003957271576,0.06690034243825474,187.97844394355718,1,1.766999252140522,0.06670530838786672,66.80589833739744,1,1.4153001829981804,0.06291569430849021,20.606154138747957,1,1.5770001336932182,0.3273492122702399,94.87557787050892,1,22.37679995596409,3.43714720612747e-13,0.0,1,0.42270030826330185
rand_046,1.2710574864626038e-13,0.0,0.13990048319101334,0.28300005942583084,2.5579538487363607e-13,0.00434670577101264,6,0.3011999651789665,0.14230358317351335,79.37347953376366,1,1.4317994937300682,0.1422525687868536,74.017449471494,1,1.3447003439068794,0.14221529692103488,72.80591097127089,1,1.7568999901413918,0.15069199516276874,22.58726497539348,1,14.144199900329113,3.2155493553843715e-13,0.0,1,0.4683006554841995
rand_047,3.410605131648481e-13,1.7075472925031877e-06,0.19980035722255707,0.33350009471178055,2.604892696897332e-13,0.00434670577101264,8,0.4503997042775154,0.0540325377591406,10.602216841031339,1,2.697400748729706,0.06840977153352822,94.32130651823448,1,2.6610996574163437,0.013433576302224555,34.759444794930296,1,4.137200303375721,0.420726279650958,88.05385659568866,1,31.410600058734417,3.5914965790041865e-12,0.00434670577101264,1,0.5476996302604675
rand_048,6.23498720201505e-14,0.0,0.33849943429231644,0.40640030056238174,5.3644800141730896e-14,0.0,2,0.45709963887929916,0.0010874985939860317,82.67862223895862,1,2.372199669480324,0.05715117099185306,153.817036128538,1,1.73179991543293,0.06171916550969016,123.01936620765656,1,2.1834997460246086,0.3330605491208651,63.3812081133434,1,31.61460068076849,2.0517183333014142e-11,0.0,1,0.38640014827251434
rand_049,6.355287432313019e-14,1.2074182697257333e-06,0.10909978300333023,0.23570004850625992,4.4938668397781776e-14,0.0,8,0.23239944130182266,0.0017858487218307636,11.450029111285364,1,0.794299878180027,0.0019194206676577319,4.509312874556036,1,1.246100291609764,0.0020918592744237513,6.117390382133227,1,1.376500353217125,0.42301721133015546,42.23041680431366,1,16.5067994967103,1.3796244387938543e-13,0.0,1,0.422600656747818
rand_050,5.684341886080802e-14,0.0,0.0880993902683258,0.28929952532052994,2.5421149729252077e-13,0.00434670577101264,4,0.21239928901195526,0.01990562201771534,45.08826821616926,1,0.84649957716465,0.3157334086062703,111.6655804456218,1,1.090100035071373,0.13623988457417605,26.243115068103467,1,2.4059005081653595,0.4937812778429288,36.14020179490019,1,12.489700689911842,6.55550286107359e-13,0.0,1,0.35139918327331543
rand_051,2.8421709430404007e-13,0.0,0.17360039055347443,0.3241002559661865,0.0,0.0,2,0.21930038928985596,0.3725440927305902,59.08584474369758,1,1.3309000059962273,0.3769046383684746,23.923493043950433,1,1.3031000271439552,0.3802151204770171,19.683455132895414,1,1.5754001215100288,0.30949135170926495,46.065986734381994,1,20.004799589514732,5.728578676879116e-14,0.0,1,0.45740045607089996
rand_052,3.8657704262548816e-13,0.0,0.11829938739538193,0.3339005634188652,2.360884497795176e-13,0.0,6,0.35270024091005325,0.011127499163269071,69.03935889048746,1,1.5676002949476242,0.013987235837162042,33.98682769774118,1,1.4522997662425041,0.016090138002070143,33.52641074553419,1,2.3314999416470528,0.19073625175400852,27.384186006510802,1,15.696999616920948,2.5579538487363607e-13,0.0,1,0.4960000514984131
rand_053,8.038873388460929e-14,0.0,0.25979988276958466,0.3554997965693474,1.530555893832145e-13,0.0,8,0.4042992368340492,0.07988592662084566,108.96549664776241,1,4.349700175225735,0.21232840760015026,67.85535335297881,1,4.091800190508366,0.06296424745985602,18.692873618820318,1,3.836999647319317,0.2911836303534571,155.4685195556123,1,15.016800723969936,3.4286760972377863e-12,0.0,1,0.5582999438047409
rand_054,8.038873388460929e-14,1.2074182697257333e-06,0.19610021263360977,0.4066005349159241,5.076776880598643e-13,0.00434670577101264,4,0.4094000905752182,0.15383013544561994,190.75390599582812,1,2.045700326561928,0.18593440821203888,143.51365985284082,1,3.6097997799515724,0.05781178812108384,27.549153384461068,1,2.131599932909012,0.4300767050440585,76.24100950868392,1,16.179800033569336,2.4151764628944502e-12,0.00434670577101264,1,0.3993995487689972
rand_055,1.4210854715202004e-14,1.7075472925031877e-06,0.09530037641525269,0.2439003437757492,2.1316282072803006e-13,0.006147170253011476,4,0.17370004206895828,0.0051533901319495284,2.3485971698327637,1,0.8136993274092674,0.005190553785382617,4.6743015506596315,1,0.764000229537487,0.005214681133618985,5.230721769986598,1,0.902099534869194,0.48374117825165847,66.6170327960879,1,15.714500099420547,7.65551352998578e-12,0.006147170253011476,1,0.4051998257637024
rand_056,1.5106345774618504e-13,0.0,0.10150019079446793,0.24220068007707596,2.669977196213713e-13,0.0,4,0.1846998929977417,0.026141221221401754,11.105203764198137,1,2.491200342774391,0.03225043032103782,19.27417663703636,1,2.373400144279003,0.07939942624462679,163.11935364298247,1,1.8583005294203758,0.4380931675564703,36.79226732534934,1,25.11230017989874,2.3411277948311056e-12,0.0,1,0.5014995113015175
