config,fk_diff_pos_mm,fk_diff_rot_deg,fk_ours_ms,fk_rdk_ms,ik_pieper_pos_mm,ik_pieper_rot_arcsec,ik_pieper_n_sols,ik_pieper_ms,ik_dls_pos_mm,ik_dls_rot_arcsec,ik_dls_n_sols,ik_dls_ms,ik_lm_pos_mm,ik_lm_rot_arcsec,ik_lm_n_sols,ik_lm_ms,ik_sdls_pos_mm,ik_sdls_rot_arcsec,ik_sdls_n_sols,ik_sdls_ms,ik_bfgs_pos_mm,ik_bfgs_rot_arcsec,ik_bfgs_n_sols,ik_bfgs_ms,ik_robodk_pos_mm,ik_robodk_rot_arcsec,ik_robodk_n_sols,ik_robodk_ms
rand_003,5.684341886080802e-14,0.0,0.188400037586689,0.4783002659678459,1.6077746776921858e-13,0.0,8,0.4429994150996208,0.0032480590802412353,6.005609162080251,1,3.2617002725601196,0.0032730207006529187,1.7134623730605434,1,3.2099997624754906,0.00754675035002202,1.9597184551338045,1,3.0511999502778053,0.3257786756078121,62.16289962976471,1,26.558800600469112,6.87429441225494e-13,0.0,1,0.9695999324321747
rand_004,9.800597115467527e-14,1.2074182697257333e-06,0.25670044124126434,0.5091996863484383,1.0658141036401503e-14,0.0,2,0.27980003505945206,0.08290321224739865,121.85486005877742,1,1.434200443327427,0.08360399501221823,85.17624151463453,1,1.4250995591282845,0.08416620924240426,75.70662637421577,1,1.7552003264427185,0.395158142134497,71.46574792529523,1,30.88370058685541,2.9367428393715847e-13,0.006147170253011476,1,0.5497001111507416
rand_005,4.713207304057789e-14,0.0,0.17610006034374237,0.4962002858519554,1.4853572565959093e-13,0.0,6,0.5806004628539085,0.0023682254248598576,22.270912364659587,1,3.0674003064632416,0.002279605313476777,3.052275857958362,1,2.5613000616431236,0.0022507977292199077,2.4047891879713967,1,3.1981999054551125,0.3548717446155772,33.0843887161149,1,44.493899680674076,7.644340463598948e-11,0.0,1,0.6577000021934509
rand_006,1.2710574864626038e-13,0.0,0.21160021424293518,0.5675991997122765,6.915300366811402e-13,0.0,6,0.399099662899971,0.10208243270158855,34.406242968663456,1,1.3795001432299614,0.10174555940250496,39.742802111564,1,2.127799205482006,0.10150656080837325,41.3697710460984,1,1.6956999897956848,0.37738374363592314,27.53961330225831,1,16.777600161731243,5.569494857771083e-13,0.0,1,0.6364993751049042
rand_007,2.21980646867526e-13,0.0,0.19379984587430954,0.4516998305916786,2.453173877602249e-13,0.006147170253011476,4,0.31560007482767105,0.000402164346736519,4.314166243670472,1,2.045700326561928,0.0004869084899206887,1.4739563262923518,1,3.8763005286455154,0.0005152765092457297,1.4840929194121684,1,2.944599837064743,0.30623091413128034,14.861453143753215,1,17.8896002471447,1.7053025658242404e-13,0.00434670577101264,1,0.9302003309130669
rand_008,8.437227511875219e-14,0.0,0.24299975484609604,0.6553996354341507,5.90221124448794e-14,0.0,4,0.42529962956905365,0.016851274161990608,38.638407016370266,1,1.7694998532533646,0.016758043445130925,31.700669155442938,1,1.718900166451931,0.016676296032737722,30.17974132704511,1,3.3788997679948807,0.36844220634231817,35.49451164048623,1,35.63449997454882,7.777590529296577e-12,0.0,1,0.6114998832345009
rand_009,9.099386826154683e-14,0.0,0.16769953072071075,0.46209990978240967,2.490956510280015e-13,0.0,4,0.2936003729701042,0.0006254317912180646,13.613910233996206,1,1.7926990985870361,0.005904690311635755,26.405795747588797,1,1.6305996105074883,0.01060607663394794,27.36921541444692,1,1.9602999091148376,0.436808327601637,40.08259506193238,1,41.35999921709299,2.8345198233302894e-11,0.00434670577101264,1,0.6143003702163696
rand_010,0.0,0.0,0.18199998885393143,0.45720022171735764,1.8852829216231156e-13,0.0,6,0.37449970841407776,0.07596802521612066,90.37385313191878,1,1.473800279200077,0.07711404861534306,98.52779142908308,1,1.4490997418761253,0.07779182134505754,104.05677758861017,1,2.5249002501368523,0.12955458382564003,35.21733477923888,1,24.967700242996216,1.797546735911271e-13,0.0,1,0.7211007177829742
rand_011,1.1588601317882371e-13,0.0,0.3313003107905388,0.6722994148731232,6.295424678153463e-14,0.0,2,0.46900007873773575,0.06091911070211785,83.64036128628857,1,1.9004996865987778,0.06317290385271455,63.17716069677202,1,2.2614002227783203,0.06467096911133947,61.731951858760986,1,4.05069999396801,0.20390752230863127,18.928821173915978,1,34.271600656211376,1.1980359485863148e-11,0.0,1,0.7844995707273483
rand_012,3.3748910047500876e-13,0.0,0.40140002965927124,0.6844000890851021,2.842170943040401e-14,0.0,6,0.6972998380661011,0.00047755279182600587,1.1385382442021585,1,3.3657001331448555,0.00046211442599618046,0.20599900359033857,1,3.0840998515486717,0.00045903090165447377,0.2139621487969063,1,3.670699894428253,0.24240264644585396,28.74661223250688,1,27.55429968237877,4.856703836433968e-13,0.0,1,0.7379995658993721
rand_013,2.8563464471519893e-13,0.0,0.18149986863136292,0.4778001457452774,6.355287432313019e-14,0.0,4,0.5835006013512611,0.0007182706866018064,1.5473539936638834,1,4.67739999294281,0.000716464296401727,0.32364720032050476,1,4.130999557673931,0.0007161983184966913,0.2027634580145774,1,4.639499820768833,0.42425596991089715,13.000824750597781,1,22.448000498116016,4.1771211433283125e-13,0.0,1,0.7672002539038658
rand_014,1.7053025658242404e-13,0.0,0.4312004894018173,0.6967997178435326,3.595093471822542e-13,0.0,6,0.9268997237086296,0.287692637349341,60.926148659867884,1,3.6115003749728203,0.28781673053037027,53.88070047023179,1,3.4957006573677063,0.2878221965637594,52.46755201672306,1,2.2206995636224747,0.26499479004591814,59.871287557415734,1,27.058600448071957,1.7053025658242404e-13,0.0,1,0.8775005117058754
rand_015,1.3923737144427707e-13,0.0,0.3867000341415405,0.7313992828130722,2.3437142008433856e-13,0.0,2,0.5451999604701996,0.04758752208675152,10.659166631768173,1,3.8815001025795937,0.047576222241932954,7.038978344195828,1,4.108600318431854,0.04756088468170936,7.190481446346582,1,3.0487999320030212,0.3787673028433949,28.66512760528138,1,22.76080008596182,5.684341886080802e-14,0.0,1,0.6919996812939644
rand_016,9.372702406745446e-14,0.0,0.2139005810022354,0.6905002519488335,5.317214951750687e-14,0.0,2,0.2636006101965904,0.001553403216951428,13.038097389482788,1,3.1850002706050873,0.001219641480371209,2.3686954238074556,1,3.650500439107418,0.0011564141237360532,1.4906349184294083,1,4.046999849379063,0.1614213926287266,42.40590754183789,1,27.875800617039204,1.8545018393914054e-11,0.00434670577101264,1,0.79329963773489
rand_017,6.355287432313019e-14,0.0,0.210699625313282,0.6548995152115822,1.0272197169172842e-13,0.0,4,0.4821997135877609,0.0011026082174837096,18.51747778076337,1,2.1973000839352608,0.0011829822107554287,2.2790587080832245,1,3.982599824666977,0.0012751212693021738,3.3553415353621387,1,3.299199976027012,0.20269186178814325,12.42486057545045,1,25.0840000808239,3.829686925829454e-13,0.00434670577101264,1,0.5764998495578766
rand_018,2.3092638912203256e-14,0.0,0.14069955796003342,0.3762003034353256,5.3438529890894854e-14,0.0,8,0.3245994448661804,0.001379277462549122,23.381540857368044,1,1.6165003180503845,0.23885684647497837,201.26857289007077,1,1.1217007413506508,0.24435576596505923,153.42278531877236,1,1.3314001262187958,0.31790867934478423,23.83390377286533,1,11.440600268542767,1.0681799536181492e-13,0.0,1,0.4812004044651985
rand_019,1.2710574864626038e-13,0.0,0.14119967818260193,0.3119995817542076,0.0,0.0,6,0.2752002328634262,0.045029954756958174,14.827184909654278,1,1.0961005464196205,0.04500569113341132,10.33150151591723,1,0.9775003418326378,0.044964294536017475,10.19120555750718,1,1.215900294482708,0.19210918208229996,20.301639125210027,1,11.63800060749054,2.666192676669783e-13,0.0,1,0.40369946509599686
rand_020,3.410605131648481e-13,0.0,0.12010056525468826,0.28960034251213074,0.0,0.00434670577101264,2,0.1667998731136322,0.09389418175756795,40.90307530891548,1,1.0068994015455246,0.09450714708780765,38.552600091657595,1,0.8792001754045486,0.09488958696514681,38.690179753478056,1,1.0697003453969955,0.26499002346245626,201.42389735011423,1,13.400600291788578,1.214175959108492e-13,0.00434670577101264,1,0.36170054227113724
rand_021,1.3574899906062966e-13,0.0,0.11149980127811432,0.2626003697514534,6.365209823104904e-14,0.00434670577101264,2,0.2292003482580185,0.0029465514986054017,22.88598544955211,1,1.22119951993227,0.004165256360525914,9.21040593365417,1,1.5543997287750244,0.004506215183732736,8.276984985777016,1,1.4239000156521797,0.4852091032160994,58.788050974349034,1,7.69410002976656,1.924149859631614e-11,0.0,1,0.3798995167016983
rand_022,6.394884621840902e-14,0.0,0.10539963841438293,0.24429988116025925,3.7057375295732124e-13,0.0,4,0.21579954773187637,0.004632038235742382,186.5050941874392,1,1.1669006198644638,0.012146091489879966,29.647292648761347,1,1.179100014269352,0.0017712628795818856,4.5646040268262045,1,1.8464000895619392,0.38748001868459314,75.24100258934541,1,16.2212997674942,6.837271085501266e-12,0.0,1,0.28369948267936707
rand_023,5.123796534383003e-14,0.0,0.08650030940771103,0.23199990391731262,8.048915707664887e-13,0.0,2,0.18579978495836258,5.286109824105168e-06,203.13245875456116,1,3.985399380326271,0.0004762000898438952,145.5365879141965,1,1.2053996324539185,0.005817262476162389,30.69191587957421,1,0.8907001465559006,0.3818788121855844,99.46670464792291,1,6.937799975275993,1.469009258770824e-11,0.0,1,0.3228001296520233
rand_024,2.2914314707516465e-13,0.0,0.0975998118519783,0.2180999144911766,1.9691137908567693e-13,0.00434670577101264,4,0.1997007057070732,0.013659715120109538,3.478741706568207,1,0.99209975451231,0.013583546112792803,0.4116539203687913,1,0.9406004101037979,0.013581375832946779,0.2913265847128128,1,1.1892998591065407,0.26635877954516507,135.62289559729314,1,12.13619951158762,2.050306738609769e-12,0.00434670577101264,1,0.39739999920129776
rand_025,1.3330963383348915e-13,0.0,0.09450037032365799,0.21059997379779816,1.1718571004216928e-13,0.0,6,0.19249971956014633,0.06373973289972124,62.49331728441965,1,0.7405001670122147,0.06403799186616885,56.66362009755771,1,0.6570992991328239,0.06423474712238252,56.04085824067684,1,0.8268998935818672,0.20921450689571958,35.053536504447244,1,10.014900006353855,1.124365124090473e-12,0.0,1,0.295800156891346
rand_026,5.684341886080802e-14,0.0,0.07850024849176407,0.25899987667798996,1.1718571004216928e-13,0.00434670577101264,2,0.112900510430336,0.04869412558389059,93.36533126423556,1,0.6673997268080711,0.04885611759505636,93.61507635715206,1,0.662999227643013,0.048982387234695085,99.87407379942026,1,0.8112993091344833,0.27105691568593354,47.15128740488241,1,12.074300087988377,6.961868572213853e-14,0.0,1,0.3201998770236969
rand_027,1.10990323433763e-13,0.0,0.08330028504133224,0.27250032871961594,7.280896430443987e-14,0.0,4,0.148700550198555,0.005304281341824319,20.811048573143403,1,0.7293000817298889,0.00518650224014988,8.865205257316925,1,0.713900662958622,0.005110809515630575,6.1814267265015435,1,0.8859001100063324,0.41666423599562896,77.24123975548183,1,14.228899963200092,3.0774363012158145e-11,0.0,1,0.3184005618095398
rand_028,1.1718571004216928e-13,1.7075472925031877e-06,0.09829923510551453,0.23080036044120789,1.302446348448666e-13,0.00434670577101264,8,0.2329004928469658,0.024564236452462897,125.70574701474547,1,0.8143000304698944,0.024428185159655637,38.01291622760452,1,0.8077006787061691,0.025876471509911386,4.492954921370278,1,0.9981002658605576,0.2702121218362805,108.34282870462519,1,15.221500769257545,5.712692894303979e-13,0.006147170253011476,1,0.4071006551384926
rand_029,1.797546735911271e-13,0.0,0.10779965668916702,0.2804994583129883,1.797546735911271e-13,0.0,4,0.20950008183717728,0.09386689922178623,31.35349953999357,1,0.8140001446008682,0.09448021223979229,30.095483999632314,1,0.8001001551747322,0.0948666834479824,31.463553115311157,1,0.9582005441188812,0.024453993805119985,6.375697291674426,1,10.914499871432781,2.7847474288855413e-13,0.0,1,0.39770081639289856
rand_030,1.214175959108492e-13,0.0,0.1080995425581932,0.2747001126408577,6.312243475154222e-13,0.0,4,0.1852000132203102,0.13150574663735154,16.840596724509602,1,0.884300097823143,0.13158285746715198,17.038571556972165,1,0.8776998147368431,0.1316786196591234,17.63520136770719,1,1.0898001492023468,0.4226186874628209,95.25627151664267,1,12.281599454581738,7.877737034240908e-13,0.0,1,0.36800000816583633
rand_031,2.604892696897332e-13,0.0,0.10369997471570969,0.27980003505945206,3.457650183405701e-13,0.0,4,0.165499746799469,0.44563843956823973,79.83036692318807,1,1.089099794626236,0.4641402400694295,17.61824572745188,1,1.054299995303154,0.06775529402135852,6.108960560510279,1,2.0632995292544365,0.49629441090949855,18.686357178460252,1,13.536999933421612,3.893670461717126e-12,0.0,1,0.3847004845738411
rand_032,1.7053025658242404e-13,0.0,0.11890009045600891,0.2831006422638893,1.1718571004216928e-13,0.0,4,0.47079939395189285,0.0006607207104629885,1.78415196630365,1,1.1907005682587624,0.0006644089943871267,0.3330268843814017,1,1.19050033390522,0.0003610591329155374,0.41954155512026986,1,1.5304991975426674,0.4995409681458193,203.614399893471,1,10.68039983510971,2.604892696897332e-13,0.0,1,0.4754997789859772
rand_033,1.1718571004216928e-13,0.0,0.1146998256444931,0.3589000552892685,2.7847474288855413e-13,0.006147170253011476,4,0.20110048353672028,0.10451676492875842,29.303726324366867,1,0.8908994495868683,0.10487297523995175,17.746928434177267,1,0.8621001616120338,0.10498519742574455,17.186273285757686,1,1.0551000013947487,0.031090271242749355,4.5894955894430645,1,11.947999708354473,9.910988736784643e-13,0.0,1,0.36319997161626816
rand_034,3.256115871121665e-14,0.0,0.1088995486497879,0.291300006210804,3.7057375295732124e-13,0.0,6,0.22159982472658157,0.03676992938404556,24.95906199209121,1,0.8736001327633858,0.03752902767651104,17.066848553344656,1,0.8629001677036285,0.03803387001209529,15.563781691907753,1,1.0853996500372887,0.4309872474868637,50.998366105138615,1,20.533300004899502,2.1331761547042703e-11,0.0,1,0.3449004143476486
rand_035,8.038873388460929e-14,0.0,0.11310074478387833,0.287800095975399,8.038873388460929e-14,0.0,4,0.17070025205612183,0.00150100588714306,4.367176193871986,1,1.1603999882936478,0.0014919066210603612,0.9343597679264518,1,1.1692000553011894,0.00149219362885286,0.713972059392164,1,1.555199734866619,0.3376629591042369,55.11975149934119,1,11.376500129699707,7.902053070243849e-13,0.00434670577101264,1,0.4130993038415909
rand_036,1.2710574864626038e-13,0.0,0.17190072685480118,0.31189993023872375,3.770565843246231e-13,0.0,4,0.2570999786257744,0.2521553370865933,142.87495667500764,1,1.2949993833899498,0.2519615835933516,112.64488464247225,1,1.2870999053120613,0.2518311294147047,104.70681807242929,1,1.5796003863215446,0.16571066999122877,111.64734677643209,1,13.647699728608131,2.049518613753201e-12,0.0,1,0.3597000613808632
rand_037,2.898457019905882e-13,0.0,0.09150058031082153,0.24509988725185394,9.845568954283847e-14,0.0,6,0.20330026745796204,0.06291153373071395,37.195827548291916,1,0.7778992876410484,0.06266686217750735,44.10898328981177,1,0.715300440788269,0.0625314620983996,46.688230032008526,1,0.8634999394416809,0.41329221618015344,58.365009098287075,1,9.500999934971333,2.8421709430404007e-13,0.0,1,0.38480013608932495
rand_038,2.0097183471152322e-13,1.7075472925031877e-06,0.08990056812763214,0.27900002896785736,0.0,0.00434670577101264,6,0.20319968461990356,0.0038987435129341184,13.630082775476472,1,0.694899819791317,0.004007747063431055,5.57548511401976,1,0.6722006946802139,0.0040580446625715725,8.835281208517811,1,0.8715996518731117,0.2664805205545939,56.5064641746339,1,18.216200172901154,2.21980646867526e-13,0.0,1,0.3805002197623253
rand_039,9.099386826154683e-14,0.0,0.10609999299049377,0.2688998356461525,1.2789769243681803e-13,0.0,2,0.14249980449676514,0.06898253053269034,21.25169932025624,1,0.7998999208211899,0.06907902087838763,11.883472256457965,1,0.7697995752096176,0.06913321576705017,10.14577833779756,1,0.9697005152702332,0.47240251798726735,14.502083387133693,1,12.261600233614445,9.845568954283847e-14,0.0,1,0.3741998225450516
rand_040,1.556721137788958e-13,0.0,0.10900013148784637,0.2925992012023926,3.074277920629802e-13,0.0,6,0.2234000712633133,0.10832636322417274,48.43717919327734,1,0.9156996384263039,0.10791029608276755,34.629286134641745,1,0.8925003930926323,0.10755609194464708,31.146433592910338,1,1.4399001374840736,0.12140335324600353,46.1924437566654,1,13.325800187885761,4.4213803636535104e-13,0.0,1,0.40559936314821243
rand_041,1.4352259737452865e-13,1.2074182697257333e-06,0.11190026998519897,0.2837004140019417,1.214175959108492e-13,0.006147170253011476,2,0.39789918810129166,0.09096837815742806,80.62588061366333,1,0.8514998480677605,0.09097135793285197,82.45774053792314,1,0.8239997550845146,0.09108858251034972,83.34407003893753,1,1.0770000517368317,0.367261267821808,35.40521533186015,1,14.795900322496891,9.099386826154683e-14,0.006147170253011476,1,0.3784000873565674
rand_042,2.842170943040401e-14,0.0,0.0946996733546257,0.2692006528377533,0.0,0.0,6,0.1954995095729828,0.02351047836266599,3.6861961447831053,1,0.7219994440674782,0.02359823571151994,0.9091579599626688,1,0.6747003644704819,0.023651308135059466,0.7058413126157713,1,0.8334005251526833,0.4784125003987533,56.984347172694605,1,9.317999705672264,2.079451601712247e-12,0.0,1,0.4196995869278908
rand_043,0.0,0.0,0.09729992598295212,0.3016991540789604,1.7053025658242404e-13,0.00434670577101264,6,0.20879972726106644,0.20439516413321424,58.431185512699216,1,0.7670000195503235,0.20531983213986874,46.85365172363753,1,0.7919995114207268,0.20565195420212395,45.57359016331598,1,1.0238997638225555,0.46171847237158464,68.39916056320098,1,10.586000047624111,6.821210263296962e-13,0.0,1,80.50179947167635
rand_044,8.038873388460929e-14,1.2074182697257333e-06,0.23610051721334457,0.7116999477148056,5.362597410144533e-13,0.006147170253011476,6,0.40789972990751266,0.4226552071425121,150.57492463743498,1,1.5765996649861336,0.42286529965987096,123.74862056721881,1,1.2412993237376213,0.4229840117205298,124.99133478903622,1,1.7169006168842316,0.4521512591399465,154.5776806917969,1,21.2029991671443,1.1663294417691755e-12,0.0,1,0.7694000378251076
rand_045,2.7408903977723625e-13,0.0,0.19640009850263596,0.31269993633031845,1.0728960028346179e-13,0.0,6,0.3831004723906517,0.06690034243825474,187.97844394355718,1,2.00439989566803,0.06670530838786672,66.80589833739744,1,1.528000459074974,0.06291569430849021,20.606154138747957,1,1.5832995995879173,0.3273492122702399,94.87557787050892,1,29.912800528109074,3.43714720612747e-13,0.0,1,0.5136998370289803
rand_046,1.2710574864626038e-13,0.0,0.10479986667633057,0.31739939004182816,2.5579538487363607e-13,0.00434670577101264,6,0.23490004241466522,0.14230358317351335,79.37347953376366,1,0.9442996233701706,0.1422525687868536,74.017449471494,1,0.861799344420433,0.14221529692103488,72.80591097127089,1,1.0388996452093124,0.15069199516276874,22.58726497539348,1,13.227599672973156,3.2155493553843715e-13,0.0,1,1.6644997522234917
rand_047,3.410605131648481e-13,1.7075472925031877e-06,0.12140069156885147,0.3790995106101036,2.604892696897332e-13,0.00434670577101264,8,0.26510003954172134,0.0540325377591406,10.602216841031339,1,2.5273002684116364,0.06840977153352822,94.32130651823448,1,1.7834994941949844,0.013433576302224555,34.759444794930296,1,3.091000020503998,0.420726279650958,88.05385659568866,1,26.01230051368475,3.5914965790041865e-12,0.00434670577101264,1,0.6085997447371483
rand_048,6.23498720201505e-14,0.0,0.17089955508708954,0.3139004111289978,5.3644800141730896e-14,0.0,2,0.2634003758430481,0.0010874985939860317,82.67862223895862,1,1.6281995922327042,0.05715117099185306,153.817036128538,1,1.2697000056505203,0.06171916550969016,123.01936620765656,1,1.491599716246128,0.3330605491208651,63.3812081133434,1,25.859699584543705,2.0517183333014142e-11,0.0,1,0.555199570953846
rand_049,6.355287432313019e-14,1.2074182697257333e-06,0.18180068582296371,0.3420999273657799,4.4938668397781776e-14,0.0,8,0.26850029826164246,0.0017858487218307636,11.450029111285364,1,1.0585999116301537,0.0019194206676577319,4.509312874556036,1,0.8735004812479019,0.0020918592744237513,6.117390382133227,1,0.9495997801423073,0.42301721133015546,42.23041680431366,1,20.783599466085434,1.3796244387938543e-13,0.0,1,0.48559997230768204
rand_050,5.684341886080802e-14,0.0,0.11969916522502899,0.34060049802064896,2.5421149729252077e-13,0.00434670577101264,4,0.1834006980061531,0.01990562201771534,45.08826821616926,1,0.9547993540763855,0.3157334086062703,111.6655804456218,1,0.9381994605064392,0.13623988457417605,26.243115068103467,1,2.6736008003354073,0.4937812778429288,36.14020179490019,1,15.58110024780035,6.55550286107359e-13,0.0,1,1.2884996831417084
rand_051,2.8421709430404007e-13,0.0,0.16590021550655365,0.4163002595305443,0.0,0.0,2,0.18640048801898956,0.3725440927305902,59.08584474369758,1,1.059199683368206,0.3769046383684746,23.923493043950433,1,0.9794998914003372,0.3802151204770171,19.683455132895414,1,1.0874001309275627,0.30949135170926495,46.065986734381994,1,21.122499369084835,5.728578676879116e-14,0.0,1,0.5152998492121696
rand_052,3.8657704262548816e-13,0.0,0.14459993690252304,0.36479998379945755,2.360884497795176e-13,0.0,6,0.2288995310664177,0.011127499163269071,69.03935889048746,1,0.891699455678463,0.013987235837162042,33.98682769774118,1,1.852600835263729,0.016090138002070143,33.52641074553419,1,2.470100298523903,0.19073625175400852,27.384186006510802,1,12.997500598430634,2.5579538487363607e-13,0.0,1,0.7316991686820984
rand_053,8.038873388460929e-14,0.0,0.21860003471374512,0.38350000977516174,1.530555893832145e-13,0.0,8,0.6400002166628838,0.07988592662084566,108.96549664776241,1,4.479199647903442,0.21232840760015026,67.85535335297881,1,2.0268000662326813,0.06296424745985602,18.692873618820318,1,2.502499148249626,0.2911836303534571,155.4685195556123,1,14.913000166416168,3.4286760972377863e-12,0.0,1,0.502600334584713
rand_054,8.038873388460929e-14,1.2074182697257333e-06,0.10360032320022583,0.3305003046989441,5.076776880598643e-13,0.00434670577101264,4,0.2431003376841545,0.15383013544561994,190.75390599582812,1,3.024199977517128,0.18593440821203888,143.51365985284082,1,2.9516005888581276,0.05781178812108384,27.549153384461068,1,4.340600222349167,0.4300767050440585,76.24100950868392,1,39.868999272584915,2.4151764628944502e-12,0.00434670577101264,1,0.513000413775444
rand_055,1.4210854715202004e-14,1.7075472925031877e-06,0.32220035791397095,0.35639945417642593,2.1316282072803006e-13,0.006147170253011476,4,0.41370000690221786,0.0051533901319495284,2.3485971698327637,1,1.7861993983387947,0.005190553785382617,4.6743015506596315,1,1.2651002034544945,0.005214681133618985,5.230721769986598,1,1.631900668144226,0.48374117825165847,66.6170327960879,1,27.90999971330166,7.65551352998578e-12,0.006147170253011476,1,0.5235997959971428
rand_056,1.5106345774618504e-13,0.0,0.1964997500181198,0.3542006015777588,2.669977196213713e-13,0.0,4,0.31999964267015457,0.026141221221401754,11.105203764198137,1,1.8884995952248573,0.03225043032103782,19.27417663703636,1,2.1827006712555885,0.07939942624462679,163.11935364298247,1,2.3632002994418144,0.4380931675564703,36.79226732534934,1,35.70839948952198,2.3411277948311056e-12,0.0,1,0.5663996562361717
