config,fk_diff_pos_mm,fk_diff_rot_deg,fk_ours_ms,fk_rdk_ms,ik_pieper_pos_mm,ik_pieper_rot_arcsec,ik_pieper_n_sols,ik_pieper_ms,ik_dls_pos_mm,ik_dls_rot_arcsec,ik_dls_n_sols,ik_dls_ms,ik_lm_pos_mm,ik_lm_rot_arcsec,ik_lm_n_sols,ik_lm_ms,ik_sdls_pos_mm,ik_sdls_rot_arcsec,ik_sdls_n_sols,ik_sdls_ms,ik_bfgs_pos_mm,ik_bfgs_rot_arcsec,ik_bfgs_n_sols,ik_bfgs_ms,ik_robodk_pos_mm,ik_robodk_rot_arcsec,ik_robodk_n_sols,ik_robodk_ms
rand_015,1.3923737144427707e-13,0.0,0.10520033538341522,0.33479928970336914,2.3437142008433856e-13,0.0,2,0.23190025240182877,0.04758752208675152,10.659166631768173,1,0.8984003216028214,0.047576222241932954,7.038978344195828,1,0.8769994601607323,0.04756088468170936,7.190481446346582,1,1.026400364935398,0.3787673028433949,28.66512760528138,1,15.010899864137173,5.684341886080802e-14,0.0,1,0.4801992326974869
rand_016,9.372702406745446e-14,0.0,0.1146998256444931,0.31669996678829193,5.317214951750687e-14,0.0,2,0.14540087431669235,0.001553403216951428,13.038097389482788,1,3.6872997879981995,0.001219641480371209,2.3686954238074556,1,2.3747002705931664,0.0011564141237360532,1.4906349184294083,1,2.5478992611169815,0.1614213926287266,42.40590754183789,1,20.52730042487383,1.8545018393914054e-11,0.00434670577101264,1,0.45530032366514206
rand_017,6.355287432313019e-14,0.0,0.1918002963066101,0.2918001264333725,1.0272197169172842e-13,0.0,4,0.36509986966848373,0.0011026082174837096,18.51747778076337,1,2.1946998313069344,0.0011829822107554287,2.2790587080832245,1,2.3625995963811874,0.0012751212693021738,3.3553415353621387,1,3.6542005836963654,0.20269186178814325,12.42486057545045,1,21.44329994916916,3.829686925829454e-13,0.00434670577101264,1,1.6005001962184906
rand_018,2.3092638912203256e-14,0.0,0.29509980231523514,0.8622007444500923,5.3438529890894854e-14,0.0,8,0.8431999012827873,0.001379277462549122,23.381540857368044,1,3.3326996490359306,0.23885684647497837,201.26857289007077,1,2.314100041985512,0.24435576596505923,153.42278531877236,1,6.38280063867569,0.31790867934478423,23.83390377286533,1,41.95880051702261,1.0681799536181492e-13,0.0,1,0.8529005572199821
rand_019,1.2710574864626038e-13,0.0,0.13870000839233398,0.5809003487229347,0.0,0.0,6,0.4889005795121193,0.045029954756958174,14.827184909654278,1,2.471599727869034,0.04500569113341132,10.33150151591723,1,1.6502998769283295,0.044964294536017475,10.19120555750718,1,1.4722999185323715,0.19210918208229996,20.301639125210027,1,17.993399873375893,2.666192676669783e-13,0.0,1,0.6419997662305832
rand_020,3.410605131648481e-13,0.0,0.24239998310804367,0.4515005275607109,0.0,0.00434670577101264,2,0.26770029217004776,0.09389418175756795,40.90307530891548,1,3.03839985281229,0.09450714708780765,38.552600091657595,1,4.301100037992001,0.09488958696514681,38.690179753478056,1,3.641100600361824,0.26499002346245626,201.42389735011423,1,36.77599970251322,1.214175959108492e-13,0.00434670577101264,1,1.083800569176674
rand_021,1.3574899906062966e-13,0.0,0.22860057651996613,0.3783004358410835,6.365209823104904e-14,0.00434670577101264,2,0.4122992977499962,0.0029465514986054017,22.88598544955211,1,2.1994998678565025,0.004165256360525914,9.21040593365417,1,3.145200200378895,0.004506215183732736,8.276984985777016,1,3.3323997631669044,0.4852091032160994,58.788050974349034,1,17.39600021392107,1.924149859631614e-11,0.0,1,1.5535000711679459
rand_022,6.394884621840902e-14,0.0,0.14910008758306503,0.4458995535969734,3.7057375295732124e-13,0.0,4,0.46139955520629883,0.004632038235742382,186.5050941874392,1,2.1768994629383087,0.012146091489879966,29.647292648761347,1,2.825699746608734,0.0017712628795818856,4.5646040268262045,1,3.818100318312645,0.38748001868459314,75.24100258934541,1,54.02749963104725,6.837271085501266e-12,0.0,1,0.8312007412314415
rand_023,5.123796534383003e-14,0.0,0.2472996711730957,0.4305001348257065,8.048915707664887e-13,0.0,2,0.5837995558977127,5.286109824105168e-06,203.13245875456116,1,8.513599634170532,0.0004762000898438952,145.5365879141965,1,3.0816998332738876,0.005817262476162389,30.69191587957421,1,2.374500036239624,0.3818788121855844,99.46670464792291,1,16.155200079083443,1.469009258770824e-11,0.0,1,0.8044000715017319
rand_024,2.2914314707516465e-13,0.0,0.7982002571225166,0.5609001964330673,1.9691137908567693e-13,0.00434670577101264,4,0.49499981105327606,0.013659715120109538,3.478741706568207,1,2.7256999164819717,0.013583546112792803,0.4116539203687913,1,2.363099716603756,0.013581375832946779,0.2913265847128128,1,2.8651999309659004,0.26635877954516507,135.62289559729314,1,26.491999626159668,2.050306738609769e-12,0.00434670577101264,1,0.6302995607256889
